word,variant_forms,abreviaturas,translation_value
uru,['araña'],['s'],"araña. Achka makiyuk, allpa hutkukunapi, wasi kuchukunapi, llikata paypa sikimanta llukshik puchkawan awashpa kaw- sak kuru. Uruka wasi patakunapi llikatami rurashka."
usa,['usa'],['s'],"piojo. Mana armakpika akchapi     kawsak, pilisshina mirarik. Wamrapa umapika ñami usa huntashka. usana [usana] v. despiojar. Usakunata uma- manta anchuchina. Paypa mamami wawataka usakurka. ushay [ušay] v. poder, ser capaz de... Ima llamkaytapash rurayta utipana. Allpata wachuy punchapika minkata ruray ushanchik."
ushku,['ušku'],['s'],"amz. gallinazo. Ismu aycha- kunata mikuk, yana patpayuk, llushti umayuk pishku. Ushkuka ushu wañushkata mikukun. Sin. Ullawanka."
ushpitu,['ušpitu'],['s'],amz. variedad de ve- nado. Uchpa millmayuk uchilla taruka. Ushpitu wiwaka sacha ukullapimi kawsan. Sin. Taruka.
ushu,['ušu'],['s'],"burro, asno. Kipikunata aparik, mana runakunapa mikuna aychayuk wiwa. Kiwakunata ushupi apachishpa llaktakuna- pika wiwakunaman karanchik."
ushukullin,['ušukulyin'],['s'],"na. variedad de culebra. Pala aychayuk, ismu panka ukupi sirik millay machakuy. Ushukullin kanikpika wañunallami kan. Sin. Pushllu."
ushun,['ušun'],['s'],"amz. planta silvestre. Ima yurapash mana tarpushka muyumanta wiñak. Chinika ushun yurami kan. Sin. Chas, wala, purun, iñil."
ushushi,"['ušuši', 'uši']",['s'],"hija. Yaya, mamapa warmi wawa. Kanpa ushushika kunan punchakunaka hatun pushak warmimi tukushka."
ushuta,['ušuta'],['s'],"sandalia, zapato. Kara- manta, shukkunamantapash, chakipi chura- rinkapak rurashka. Paypa yurak ushutami churakuni."
uspun,"['uspun', 'puzun', 'pusun']",['s'],"s. panza. Runa wiksapi, wiwa wiksakunapi tiyak mikus- hka tantarina hatun chunchulli. Wakra uspunta yanunkapak rantiklla rini. Sin. pusun."
usturiw,"['usturiw', 'usturyu']",['s'],"na. variedad de gavilán. Usturiw usturiw nishpa takik, inti punchakuna hawapi wampurayak pishku,  UTURUNKU shuk llaktakunapika inti anka nishka. Usturiw pishkuka sara chakra hawapimi paypa shutita takishpa wampurayakun. Sin. Inti anka."
usuchina,['usučina'],['v'],"amz. derrochar, des- perdiciar. Achka murukuna pukukpi mana wakaychishpa usu usu mikuy. Achka muru pukukpika ama usuchinkichu. usun [usun] s. ciruela, capulí. Mishki muyu- yuk, pukayashpa, yana tukushpa muru. Cañar llaktapika mishki usunmi pukun. Sin. kapuli."
usuna,['usuna'],['v'],"amz. abundar. Muyukuna, mikunakuna, churanakuna, imakunapash achka tiyay, achka tukuy. Ñukapa chakrapi achka palantami usukun. Sin. kamana, nanakllakana. usu usu [usu usu] adv. despercio, malver- sación. imapash ñapash tukuchik. Wawaka tantataka usu usumi mikurka. usyay pacha [usyay pača] s. verano. Rupay killakunami kan. Tamyaka manallatak tiyanchu. Usyay pachapimi murukunata pallanchik. Sin. Inti pacha."
utipana,['utipana'],['v'],"amz. poder, ser capaz. Imatapash rurayta ushay. Wawakunaka imata rurankapakpash yapa utipanmi. Sin. Ushana, tukuna."
utka,"['utka', 'uxta', 'ugta', 'utixa', 'utya', 'uča']",['adv'],"rápido, pronto, breve, apurado. Mana una- yay, wayrashina imatapash ruray. Ñalla tamyanka, wasiman utka shamuy. Sin. Ninanta."
utkana,"['utkana', 'uxtana', 'utixana', 'ugtana', 'ut- yana', 'učana']",['v'],"apurar, acelerar, hacer con rapidez. Imatapash mana unayashpa ruray. Tukuy minkapi llamkakkuna utkashunchik. utku [utku] s. algodón. Yurak millmashina, yurapi pukuk, puchkashpa churanakunata awana yura millma. Utku churanakunami ñukanchikpa ukkun- pakka alli kan."
uturunku,['uturunku'],['s'],"tigre. Misishina riku- rik, muru millmayuk, yurapi, hutkupi puñuk, aychallata mikuk sacha wiwa. Sachakunallapimi uturunku wiwaka kawsan."
uya,['uya'],['s'],"ss. cara, rostro, faz. Runaku- napa, wiwakunapapash ñawipi, ñawpa kak. Urmashpami uyata chukrirkani."
uyana,"['uyana', 'xuyana']",['v'],"oir, escuchar,atender. Shukkuna rimashkata rinriwan hapiy. Ñuka rimashkata uyapanki."
